trailing_pe,forward_pe,peg,dividend_yield,earnings_growth,revenue_growth,ticker,quarter,excess_6m,excess_12m,target_6m,target_12m,log_trailing_pe,log_forward_pe,cluster
156.88175074306,156.88175074306,0.0,0.0,0.0,0.0,AOS,2024-03-31 23:59:59.999999999,-0.09206495757299904,-0.3399043410870588,0,0,5.0618463398075235,5.0618463398075235,1
143.96734527509668,143.96734527509668,0.0,0.0,0.0,0.0,AOS,2024-06-30 23:59:59.999999999,-0.19576394867385982,-0.3330764704493313,0,0,4.976508512058787,4.976508512058787,1
158.7331849373727,158.7331849373727,0.0,0.0,0.0,0.0,AOS,2024-09-30 23:59:59.999999999,-0.295094075811563,-0.34227779408475667,0,0,5.073504829109573,5.073504829109573,1
121.07206586951608,121.07206586951608,0.0,0.0,0.0,0.0,AOS,2024-12-31 23:59:59.999999999,-0.08983458376540543,-0.17698982787945572,0,0,4.804611574184905,4.804611574184905,0
116.60232599817846,116.60232599817846,0.0,0.0,0.0,0.0,AOS,2025-03-31 23:59:59.999999999,-0.06368192687422325,-0.14673677294887,0,0,4.767308814165002,4.767308814165002,0
117.57343952929044,117.57343952929044,0.0,0.0,0.0,0.0,AOS,2025-06-30 23:59:59.999999999,-0.09582977450841557,-0.3378958942969512,0,0,4.7755325114770955,4.7755325114770955,0
132.26623982136522,132.26623982136522,0.0,0.0,0.0,0.0,AOS,2025-09-30 23:59:59.999999999,0.03793061582864876,-0.34368532475897506,1,0,4.8923489304518295,4.8923489304518295,0
121.1547292837159,121.1547292837159,0.0,0.0,0.0,0.0,AOS,2025-12-31 23:59:59.999999999,-0.24373043258049387,-0.24373043258049387,0,0,4.8052885139719965,4.8052885139719965,0
120.04251665180308,120.04251665180308,0.0,0.0,0.0,0.0,AOS,2026-03-31 23:59:59.999999999,-0.2854562688193373,-0.2854562688193373,0,0,4.796141861165828,4.796141861165828,0
12.569321071641127,12.569321071641127,0.0,0.0,0.0,0.0,ABT,2020-06-30 23:59:59.999999999,0.008158304507631442,-0.1234619277374247,1,0,2.607811441028549,2.607811441028549,2
15.01946183233302,15.01946183233302,0.0,0.0,0.0,0.0,ABT,2020-09-30 23:59:59.999999999,-0.036450093016374696,-0.19886926909949798,0,0,2.7738043475886123,2.7738043475886123,2
15.16091202315489,15.16091202315489,0.0,0.0,0.0,0.0,ABT,2020-12-31 23:59:59.999999999,-0.08657187941418276,0.017034585697436322,0,1,2.782595488576854,2.782595488576854,2
16.660912500284407,16.660912500284407,0.0,0.0,0.0,0.0,ABT,2021-03-31 23:59:59.999999999,-0.09676819060318775,-0.1523297653001574,0,0,2.8713538642987224,2.8713538642987224,2
16.17649506382384,16.17649506382384,0.0,0.0,0.0,0.0,ABT,2021-06-30 23:59:59.999999999,0.02206808412406569,0.058613138232896045,1,1,2.843541883159699,2.843541883159699,2
16.54623184812208,16.54623184812208,0.0,0.0,0.0,0.0,ABT,2021-09-30 23:59:59.999999999,0.004337294231688382,-0.01201777627068279,1,0,2.864839217349775,2.864839217349775,2
19.78928585274683,19.78928585274683,0.0,0.0,0.0,0.0,ABT,2021-12-31 23:59:59.999999999,-0.02174272371890429,-0.024186677295810477,0,0,3.034437750762701,3.034437750762701,2
16.701159778363422,16.701159778363422,0.0,0.0,0.0,0.0,ABT,2022-03-31 23:59:59.999999999,0.027677684721327922,-0.05040903947299913,1,0,2.87363016163449,2.87363016163449,2
15.392135068143824,15.392135068143824,0.0,0.0,0.0,0.0,ABT,2022-06-30 23:59:59.999999999,-0.09054340244969095,-0.17264802443810723,0,0,2.7968016507845337,2.7968016507845337,2
13.768643414879197,13.768643414879197,0.0,0.0,0.0,0.0,ABT,2022-09-30 23:59:59.999999999,-0.0580820457450566,-0.19623955825605077,0,0,2.6925062449912245,2.6925062449912245,2
15.696487567090024,15.696487567090024,0.0,0.0,0.0,0.0,ABT,2022-12-31 23:59:59.999999999,-0.16641311904383693,-0.23982727859081154,0,0,2.815198371977286,2.815198371977286,2
14.542512408361196,14.542512408361196,0.0,0.0,0.0,0.0,ABT,2023-03-31 23:59:59.999999999,-0.08622757233884071,-0.15184293758334033,0,0,2.7435790055114437,2.7435790055114437,2
15.735219257291586,15.735219257291586,0.0,0.0,0.0,0.0,ABT,2023-06-30 23:59:59.999999999,-0.07054514375844412,-0.27303876828816553,0,0,2.8175154362979047,2.8175154362979047,2
14.045723518076885,14.045723518076885,0.0,0.0,0.0,0.0,ABT,2023-09-30 23:59:59.999999999,0.04014352587397951,-0.15930886417726775,1,0,2.711093799193365,2.711093799193365,2
16.051325748333678,16.051325748333678,0.0,0.0,0.0,0.0,ABT,2023-12-31 23:59:59.999999999,-0.19989245956983537,-0.20159578652322718,0,0,2.836227957207155,2.836227957207155,2
16.654922653750216,16.654922653750216,0.0,0.0,0.0,0.0,ABT,2024-03-31 23:59:59.999999999,-0.09046444272591625,0.10770679188919141,0,1,2.8710146483880408,2.8710146483880408,2
15.301740074508546,15.301740074508546,0.0,0.0,0.0,0.0,ABT,2024-06-30 23:59:59.999999999,0.0403280261554122,0.185416923124192,1,1,2.7912718551523508,2.7912718551523508,2
16.878131560063085,16.878131560063085,0.0,0.0,0.0,0.0,ABT,2024-09-30 23:59:59.999999999,0.18033263685745893,0.021847940796843934,1,1,2.8835782654070763,2.8835782654070763,2
16.823812469538556,16.823812469538556,0.0,0.0,0.0,0.0,ABT,2024-12-31 23:59:59.999999999,0.15342952954300704,-0.04900104312051945,1,0,2.880535342456275,2.880535342456275,2
19.833696319748476,19.833696319748476,0.0,0.0,0.0,0.0,ABT,2025-03-31 23:59:59.999999999,-0.17906242609011058,-0.38772559534894424,0,0,3.0365716912703884,3.0365716912703884,2
20.4302836312318,20.4302836312318,0.0,0.0,0.0,0.0,ABT,2025-06-30 23:59:59.999999999,-0.15621135287399168,-0.576328490386508,0,0,3.064805044639702,3.064805044639702,2
20.209658007034125,20.209658007034125,0.0,0.0,0.0,0.0,ABT,2025-09-30 23:59:59.999999999,-0.1586876680382604,-0.4783136160155105,0,0,3.054456644308648,3.054456644308648,2
18.988558443538402,18.988558443538402,0.0,0.0,0.0,0.0,ABT,2025-12-31 23:59:59.999999999,-0.408264117096916,-0.408264117096916,0,0,2.995160032031958,2.995160032031958,2
15.639163028382583,15.639163028382583,0.0,0.0,0.0,0.0,ABT,2026-03-31 23:59:59.999999999,-0.31179946010328297,-0.31179946010328297,0,0,2.8117591353529514,2.8117591353529514,2
18.332359072048405,18.332359072048405,0.0,0.0,0.0,0.0,ABBV,2020-06-30 23:59:59.999999999,-0.09116460254559189,-0.2051000327007666,0,0,2.9617803277834662,2.9617803277834662,2
16.554590993394683,16.554590993394683,0.0,0.0,0.0,0.0,ABBV,2020-09-30 23:59:59.999999999,0.11619937413136161,-0.008011928276654645,1,0,2.865315510767076,2.865315510767076,2
20.52723802890588,20.52723802890588,0.0,0.0,0.0,0.0,ABBV,2020-12-31 23:59:59.999999999,-0.07709619102413057,0.03601128142500665,0,1,3.0693190183772616,3.0693190183772616,2
20.974705809391452,20.974705809391452,0.0,0.0,0.0,0.0,ABBV,2021-03-31 23:59:59.999999999,-0.06975260405862449,0.41302521162766204,0,1,3.0898920559681553,3.0898920559681553,2
22.096804516382033,22.096804516382033,0.0,0.0,0.0,0.0,ABBV,2021-06-30 23:59:59.999999999,-0.02375270628486259,0.5250475494457962,0,1,3.1396942753347536,3.1396942753347536,2
21.396976368042512,21.396976368042512,0.0,0.0,0.0,0.0,ABBV,2021-09-30 23:59:59.999999999,0.37658579693561456,0.4510002849024677,1,1,3.1089259661803617,3.1089259661803617,2
27.18340092454541,27.18340092454541,0.0,0.0,0.0,0.0,ABBV,2021-12-31 23:59:59.999999999,0.35307440512435273,0.4227094859109266,1,1,3.3387331849425124,3.3387331849425124,0
32.8835281104879,32.8835281104879,0.0,0.0,0.0,0.0,ABBV,2022-03-31 23:59:59.999999999,0.04600598893809016,0.09936186486850673,1,1,3.5229289998546887,3.5229289998546887,0
31.332092718439423,31.332092718439423,0.0,0.0,0.0,0.0,ABBV,2022-06-30 23:59:59.999999999,-0.016773778737004585,-0.28115030825515863,0,0,3.4760603195663426,3.4760603195663426,0
27.71228802920629,27.71228802920629,0.0,0.0,0.0,0.0,ABBV,2022-09-30 23:59:59.999999999,0.05030491248797264,-0.060658265397823596,1,0,3.3573251854614106,3.3573251854614106,0
33.709517486615596,33.709517486615596,0.0,0.0,0.0,0.0,ABBV,2022-12-31 23:59:59.999999999,-0.3195398676823623,-0.26478171003602224,0,0,3.5470139284983504,3.5470139284983504,0
33.55828360590504,33.55828360590504,0.0,0.0,0.0,0.0,ABBV,2023-03-31 23:59:59.999999999,-0.09768991008010208,-0.10825957759464289,0,0,3.54264727852156,3.54264727852156,0
28.630868213976722,28.630868213976722,0.0,0.0,0.0,0.0,ABBV,2023-06-30 23:59:59.999999999,0.04219920935071353,0.07925022970876272,1,1,3.388816663011624,3.388816663011624,0
32.02723779782152,32.02723779782152,0.0,0.0,0.0,0.0,ABBV,2023-09-30 23:59:59.999999999,0.0067121500192084405,0.015057357171984753,1,1,3.497332608834053,3.497332608834053,0
33.63036026167068,33.63036026167068,0.0,0.0,0.0,0.0,ABBV,2023-12-31 23:59:59.999999999,-0.025388554655551454,-0.0611318580638287,0,0,3.544730761527145,3.544730761527145,0
39.8954616245138,39.8954616245138,0.0,0.0,0.0,0.0,ABBV,2024-03-31 23:59:59.999999999,0.0007754949270282196,0.10933518576891643,1,1,3.7110190941661134,3.7110190941661134,0
37.928475173683005,37.928475173683005,0.0,0.0,0.0,0.0,ABBV,2024-06-30 23:59:59.999999999,-0.02924455988576269,-0.02822399259576147,0,0,3.6617259924422902,3.6617259924422902,0
44.07019915312204,44.07019915312204,0.0,0.0,0.0,0.0,ABBV,2024-09-30 23:59:59.999999999,0.03473851807036521,0.03886575122676672,1,1,3.8082212554441153,3.8082212554441153,0
39.97270879280607,39.97270879280607,0.0,0.0,0.0,0.0,ABBV,2024-12-31 23:59:59.999999999,0.003227015341509043,0.15310590926655965,1,1,3.712906205868325,3.712906205868325,0
47.574911194280936,47.574911194280936,0.0,0.0,0.0,0.0,ABBV,2025-03-31 23:59:59.999999999,-0.07307501385289106,-0.1033787843228644,0,0,3.883107167043221,3.883107167043221,0
42.53753936522051,42.53753936522051,0.0,0.0,0.0,0.0,ABBV,2025-06-30 23:59:59.999999999,0.13379148088162296,-0.03970276859514077,1,0,3.7736235398598534,3.7736235398598534,0
53.519068879083726,53.519068879083726,0.0,0.0,0.0,0.0,ABBV,2025-09-30 23:59:59.999999999,-0.01796202450080253,-0.1887535771850758,0,0,3.9985505281623843,3.9985505281623843,0
53.19482141685215,53.19482141685215,0.0,0.0,0.0,0.0,ABBV,2025-12-31 23:59:59.999999999,-0.15423312047127313,-0.15423312047127313,0,0,3.9925853580662722,3.9925853580662722,0
51.041295728128325,51.041295728128325,0.0,0.0,0.0,0.0,ABBV,2026-03-31 23:59:59.999999999,-0.16431390283778735,-0.16431390283778735,0,0,3.952037552030116,3.952037552030116,0
25.615252169107126,25.615252169107126,0.0,0.0,0.0,0.0,ACN,2020-06-30 23:59:59.999999999,-0.01515640882212188,-0.018091159696892678,0,0,3.281484441278582,3.281484441278582,0
27.058493633315017,27.058493633315017,0.0,0.0,0.0,0.0,ACN,2020-09-30 23:59:59.999999999,-0.02680071795010508,0.13396686770640365,0,1,3.334291389459769,3.334291389459769,0
31.397959412493,31.397959412493,0.0,0.0,0.0,0.0,ACN,2020-12-31 23:59:59.999999999,-0.017641758617524594,0.3184053716550066,0,1,3.478095439718996,3.478095439718996,0
33.31926806629096,33.31926806629096,0.0,0.0,0.0,0.0,ACN,2021-03-31 23:59:59.999999999,0.07505985762060785,0.08007020916848262,1,1,3.5357069476525695,3.5357069476525695,0
35.66547763961084,35.66547763961084,0.0,0.0,0.0,0.0,ACN,2021-06-30 23:59:59.999999999,0.14827441638901595,0.059704276381055355,1,1,3.601835648587894,3.601835648587894,0
38.81510916197232,38.81510916197232,0.0,0.0,0.0,0.0,ACN,2021-09-30 23:59:59.999999999,-0.030988242507202224,-0.030113425128499793,0,0,3.6842464674354582,3.6842464674354582,0
50.445660974014814,50.445660974014814,0.0,0.0,0.0,0.0,ACN,2021-12-31 23:59:59.999999999,-0.1260460237692539,-0.16490056204386683,0,0,3.940526123913471,3.940526123913471,0
41.14315349365758,41.14315349365758,0.0,0.0,0.0,0.0,ACN,2022-03-31 23:59:59.999999999,-0.02876013007734246,-0.06078963227223555,0,0,3.7410722393126736,3.7410722393126736,0
33.97505892452885,33.97505892452885,0.0,0.0,0.0,0.0,ACN,2022-06-30 23:59:59.999999999,0.002749550358530195,-0.06562529777769965,1,0,3.554635205311494,3.554635205311494,0
31.59689672893097,31.59689672893097,0.0,0.0,0.0,0.0,ACN,2022-09-30 23:59:59.999999999,-0.07819193668660773,-0.0034512710699874383,0,0,3.484217091477501,3.484217091477501,0
32.9141400550137,32.9141400550137,0.0,0.0,0.0,0.0,ACN,2022-12-31 23:59:59.999999999,-0.0031673193959356194,0.07351782679920715,0,1,3.5238320381872565,3.5238320381872565,0
35.398255230398654,35.398255230398654,0.0,0.0,0.0,0.0,ACN,2023-03-31 23:59:59.999999999,0.030593265651166046,-0.06564251751330152,1,0,3.594520840263055,3.594520840263055,0
38.368452081700376,38.368452081700376,0.0,0.0,0.0,0.0,ACN,2023-06-30 23:59:59.999999999,0.050935042566141675,-0.2471140423864847,1,0,3.67296478697926,3.67296478697926,0
38.32426410303419,38.32426410303419,0.0,0.0,0.0,0.0,ACN,2023-09-30 23:59:59.999999999,0.03230539944998778,-0.1913844392703099,1,0,3.6718417355596906,3.6718417355596906,0
43.971688883941226,43.971688883941226,0.0,0.0,0.0,0.0,ACN,2023-12-31 23:59:59.999999999,-0.282038162892168,-0.23109837765649166,0,0,3.806033155868859,3.806033155868859,0
43.59146480091747,43.59146480091747,0.0,0.0,0.0,0.0,ACN,2024-03-31 23:59:59.999999999,-0.07560735261964124,-0.1678743362392895,0,0,3.7975424685352883,3.7975424685352883,0
38.30615649098138,38.30615649098138,0.0,0.0,0.0,0.0,ACN,2024-06-30 23:59:59.999999999,0.09028529847876077,-0.14712438259612592,1,0,3.6713811603208426,3.6713811603208426,0
44.8233189717876,44.8233189717876,0.0,0.0,0.0,0.0,ACN,2024-09-30 23:59:59.999999999,-0.04813087153163054,-0.4650638411529314,0,0,3.824793109403973,3.824793109403973,0
44.79059331822245,44.79059331822245,0.0,0.0,0.0,0.0,ACN,2024-12-31 23:59:59.999999999,-0.20346954820295815,-0.4041129266341762,0,0,3.824078683960521,3.824078683960521,0
39.89838632200615,39.89838632200615,0.0,0.0,0.0,0.0,ACN,2025-03-31 23:59:59.999999999,-0.39984388331959153,-0.5344319188225898,0,0,3.711090608040739,3.711090608040739,0
38.40649952906244,38.40649952906244,0.0,0.0,0.0,0.0,ACN,2025-06-30 23:59:59.999999999,-0.27181168380136234,-0.6376110133495339,0,0,3.673930765365603,3.673930765365603,0
31.845864471295364,31.845864471295364,0.0,0.0,0.0,0.0,ACN,2025-09-30 23:59:59.999999999,-0.18925185400138678,-0.4285805179421657,0,0,3.491825845720878,3.491825845720878,0
34.64819628689416,34.64819628689416,0.0,0.0,0.0,0.0,ACN,2025-12-31 23:59:59.999999999,-0.4555691521393307,-0.4555691521393307,0,0,3.573698550542301,3.573698550542301,0
25.60712242361678,25.60712242361678,0.0,0.0,0.0,0.0,ACN,2026-03-31 23:59:59.999999999,-0.2810947279839049,-0.2810947279839049,0,0,3.2811789402326106,3.2811789402326106,0
61.053295590265606,61.053295590265606,0.0,0.0,0.0,0.0,ADBE,2020-06-30 23:59:59.999999999,-0.08488708201088135,-0.06510418923113903,0,0,4.127993622089798,4.127993622089798,0
68.7840101929567,68.7840101929567,0.0,0.0,0.0,0.0,ADBE,2020-09-30 23:59:59.999999999,-0.20790330668302748,-0.12661347825901736,0,0,4.245404903195287,4.245404903195287,0
70.14305681867988,70.14305681867988,0.0,0.0,0.0,0.0,ADBE,2020-12-31 23:59:59.999999999,0.017440185737916725,-0.15440086960705512,1,0,4.264692734653672,4.264692734653672,0
66.67180857183556,66.67180857183556,0.0,0.0,0.0,0.0,ADBE,2021-03-31 23:59:59.999999999,0.12121369886680866,-0.1962920211874657,1,0,4.214669676233018,4.214669676233018,0
82.1374494598089,82.1374494598089,0.0,0.0,0.0,0.0,ADBE,2021-06-30 23:59:59.999999999,0.07264551593146718,-0.26783948243267575,1,0,4.420495255699471,4.420495255699471,0
80.74613894854488,80.74613894854488,0.0,0.0,0.0,0.0,ADBE,2021-09-30 23:59:59.999999999,-0.2119597563941361,-0.36613924936203546,0,0,4.403618578674773,4.403618578674773,0
79.53155645983082,79.53155645983082,0.0,0.0,0.0,0.0,ADBE,2021-12-31 23:59:59.999999999,-0.15400401254806206,-0.22390324284706686,0,0,4.388649113322536,4.388649113322536,0
63.901822597080994,63.901822597080994,0.0,0.0,0.0,0.0,ADBE,2022-03-31 23:59:59.999999999,-0.19272257858236175,-0.07534320125582439,0,0,4.172875706475674,4.172875706475674,0
51.34081312182241,51.34081312182241,0.0,0.0,0.0,0.0,ADBE,2022-06-30 23:59:59.999999999,-0.1475120546418326,0.14088164478721454,0,1,3.9577764323619613,3.9577764323619613,0
38.597477167886574,38.597477167886574,0.0,0.0,0.0,0.0,ADBE,2022-09-30 23:59:59.999999999,0.05805853914677672,0.6364706452889379,1,1,3.6787654083493493,3.6787654083493493,0
47.199158314066885,47.199158314066885,0.0,0.0,0.0,0.0,ADBE,2022-12-31 23:59:59.999999999,0.2841547091329726,0.5103652986908094,1,1,3.8753415585403284,3.8753415585403284,0
54.04908767421985,54.04908767421985,0.0,0.0,0.0,0.0,ADBE,2023-03-31 23:59:59.999999999,0.27107756612444933,0.012290483850494471,1,1,4.008225290355972,4.008225290355972,0
68.58204631618163,68.58204631618163,0.0,0.0,0.0,0.0,ADBE,2023-06-30 23:59:59.999999999,0.21246751169285027,-0.1093935970299098,1,0,4.2425065788369265,4.2425065788369265,0
71.51472565168083,71.51472565168083,0.0,0.0,0.0,0.0,ADBE,2023-09-30 23:59:59.999999999,-0.09877134569769797,-0.3455110417215299,0,0,4.283789653673068,4.283789653673068,0
83.67461088161816,83.67461088161816,0.0,0.0,0.0,0.0,ADBE,2023-12-31 23:59:59.999999999,-0.2220164906777522,-0.5043647836837326,0,0,4.438815803259184,4.438815803259184,0
70.77138935533179,70.77138935533179,0.0,0.0,0.0,0.0,ADBE,2024-03-31 23:59:59.999999999,-0.07774667626560627,-0.3230867479587538,0,0,4.273485919695904,4.273485919695904,0
77.91584544563025,77.91584544563025,0.0,0.0,0.0,0.0,ADBE,2024-06-30 23:59:59.999999999,-0.1854596823224478,-0.45334034856118754,0,0,4.368382037163958,4.368382037163958,0
72.61991995748598,72.61991995748598,0.0,0.0,0.0,0.0,ADBE,2024-09-30 23:59:59.999999999,-0.19526177620588836,-0.4942653571780504,0,0,4.298915640711572,4.298915640711572,0
62.36746040333538,62.36746040333538,0.0,0.0,0.0,0.0,ADBE,2024-12-31 23:59:59.999999999,-0.1909186118657633,-0.39061224093580504,0,0,4.148950486839386,4.148950486839386,0
53.79102367171064,53.79102367171064,0.0,0.0,0.0,0.0,ADBE,2025-03-31 23:59:59.999999999,-0.2782726058356225,-0.5424438116791063,0,0,4.003526378925901,4.003526378925901,0
54.26087025004383,54.26087025004383,0.0,0.0,0.0,0.0,ADBE,2025-06-30 23:59:59.999999999,-0.28495717319592984,-0.5700811793556277,0,0,4.012065067652915,4.012065067652915,0
49.47405329593268,49.47405329593268,0.0,0.0,0.0,0.0,ADBE,2025-09-30 23:59:59.999999999,-0.29174483202426005,-0.4170629747433112,0,0,3.9214594081227134,3.9214594081227134,0
49.086955152086254,49.086955152086254,0.0,0.0,0.0,0.0,ADBE,2025-12-31 23:59:59.999999999,-0.38267739691665503,-0.38267739691665503,0,0,3.9137605979811863,3.9137605979811863,0
34.09256687672576,34.09256687672576,0.0,0.0,0.0,0.0,ADBE,2026-03-31 23:59:59.999999999,-0.12109932472784624,-0.12109932472784624,0,0,3.557989338151557,3.557989338151557,0
